source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,distance_pc,distance_ly,x_ly,y_ly,z_ly,absolute_g_mag,rough_star_type,catalog_label,star_name
4497414466452138496,274.2750771257661,13.468650786638404,66.11036115185362,0.043105718,1533.6796,-436.211602734623,-1115.5534172245984,,15.615121,16.108557,14.958063,1.1504936,15.126222010843785,49.33508066168765,3.5765360919200293,-47.84475071492535,11.490796426056388,14.71646864829376,White Dwarf,Gaia DR3 4497414466452138496,
6035956895316486656,240.4834749092988,-33.95343504148743,66.08551390746764,0.23413557,282.2532,-316.3491127359503,-295.6972983933391,-27.314236,11.335498,12.090802,9.447915,2.642887,15.131909262295988,49.3536299735341,-20.169322933883095,-35.6251795635464,-27.564937602293544,10.43602935797838,Red Dwarf,Gaia DR3 6035956895316486656,
4780294722094459904,62.32307888770163,-53.371095634313306,66.07052003399826,0.017207395,3839.6587,1046.2359049044433,584.1659411441974,58.297672,10.683944,12.079173,9.517747,2.5614262,15.13534325876994,49.36483015907368,13.680268722195752,26.08259384229883,-39.61609524903203,9.783982625535993,Red Dwarf,Gaia DR3 4780294722094459904,
3127574019351694848,100.55578229579132,3.590786933723951,66.0601020598448,0.03218095,2052.7703,45.391436972434704,-253.46492213017848,83.25635,12.044943,13.6603985,10.819704,2.8406944,15.137730170233247,49.37261521402595,-9.026947268068763,48.44179601472068,3.092208751032836,11.144639201605404,Red Dwarf,Gaia DR3 3127574019351694848,
5885471411757745408,233.210796062217,-54.17483039409888,65.98643108705046,0.02999372,2200.0083,168.9547803354019,-119.16846553564004,-0.9738895,11.606108,13.165671,10.389735,2.7759361,15.154630785847203,49.427737585887805,-17.325832114814478,-23.16901815660593,-40.07634441971366,10.703381199689472,Red Dwarf,Gaia DR3 5885471411757745408,
3127503620545728128,100.54682814138062,3.5801351731802407,65.97550941370541,0.030058285,2194.9192,41.80124142777393,-258.58000388175276,82.75351,10.898388,12.293688,9.730826,2.5628614,15.157139503530155,49.435919919133816,-9.03104638869679,48.50588422443106,3.087000968951744,9.995301761016494,Red Dwarf,Gaia DR3 3127503620545728128,
5701750715316821248,130.24445565917404,-23.45269701927076,65.87719202272015,0.040607672,1622.2844,-461.344454674079,805.2206235882711,87.10827,10.765108,12.232692,9.568874,2.6638174,15.179760540721189,49.5096997891946,-29.343371862435465,34.668593037333665,-19.704455277189115,9.858783396703249,Red Dwarf,Gaia DR3 5701750715316821248,
3968118399284369280,165.83769461159238,13.632847157123214,65.84372644884124,0.07009781,939.3122,-193.08047403561568,76.54246564451479,-4.6811566,11.662589,13.248407,10.439719,2.8086882,15.187475769266682,49.534863470009434,-46.67615038737756,11.778213025537145,11.675332197948618,10.755161009743098,Red Dwarf,Gaia DR3 3968118399284369280,
4510987662629223424,282.96221674804065,16.581141262023806,65.75904911941527,0.015894087,4137.3276,-225.9062601954777,-481.82791874579095,-14.831185,9.381406,10.354258,8.403883,1.9503746,15.207032543673924,49.59864906314512,10.662764511520916,-46.32485910205288,14.154111453419633,8.471183623239607,Red Dwarf,Gaia DR3 4510987662629223424,
1631591147276525696,253.2075718369321,63.07812356967455,65.75140564588044,0.023621358,2783.5574,147.37725742747352,152.85986679625617,-21.720098,12.757077,14.608348,11.47096,3.1373882,15.208800331748552,49.60441481001781,-6.488710859428024,-21.501916418860446,44.22852236219739,11.846602208449589,Red Dwarf,Gaia DR3 1631591147276525696,
