source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,distance_pc,distance_ly,x_ly,y_ly,z_ly
5853498713190525696,217.39232147200883,-62.67607511676666,768.0665391873573,0.049872905,15400.477,-3781.741008265163,769.4650146478623,-21.942726,8.984749,11.373116,7.5685353,3.8045802,0.97145325,1.3019705311704333,4.246455005644238,-1.5486397354689245,-1.1836956557523677,-3.772659496859042
4472832130942575872,269.44850252543836,4.739420051112412,546.975939730948,0.040116355,13634.737,-801.5509783684709,10362.394206546573,-110.46822,8.1939745,9.791788,6.9580913,2.8336968,1.0848505,1.828233981355542,5.962894824229981,-0.057198395215005644,-5.942231071655674,0.4926793272133314
3864972938605115520,164.10319030755974,7.002726940984864,415.17941567802137,0.06837086,6072.462,-3866.3382751436793,-2699.214987679166,,11.038391,13.770287,9.58545,4.1848364,0.8353354,2.408597252748958,7.855784455675892,-7.498991972191856,2.135692626952343,0.9577503945300506
762815470562110464,165.83095967577933,35.948653032660104,392.75294543876464,0.03206665,12248.019,-580.0570872139048,-4776.588719443488,-85.11064,6.551172,7.6911216,5.475513,2.2156086,0.9638494,2.5461298549469777,8.304355289700863,-6.518215544107757,1.645614987084903,4.87515478855967
2947050466531873024,101.28662552099249,-16.720932526023173,374.48958852876103,0.2313347,1618.8214,-461.570505530133,-914.5196209016666,,8.524133,8.120362,8.398789,-0.27842712,2.4190555,2.6703012063129745,8.709347602462145,-1.6324958852797107,8.179780480073847,-2.5057701696007144
5140693571158946048,24.771674208211856,-17.947682860008488,373.8443122683992,0.50087124,746.38806,3178.6942575748953,584.0613350385156,10.249533,10.817838,13.252207,9.423653,3.8285542,10.453167,2.674910296032687,8.72438042512837,7.5361254063781775,3.4776586889328076,-2.6884043046005135
5140693571158739840,24.771554293454546,-17.948299887129313,367.71189618147696,0.74180114,495.70142,3385.315810465071,544.3863845619521,21.458223,10.507542,12.820644,9.067688,3.7529564,12.367461,2.7195203918735054,8.869878929318949,7.6617877806849854,3.5356280360005967,-2.733330315854467
4075141768785646848,282.4587890175222,-23.83709744872712,336.0266016683708,0.031666122,10611.549,639.367850335873,-193.95792507116096,-11.11644,9.126414,10.732183,7.898147,2.8340364,0.98801184,2.9759548649868903,9.706255349446641,1.9153795793149042,-8.66922310434714,-3.922662965748997
1926461164913660160,355.4800152581559,44.170375700747755,316.48118678226916,0.044448785,7120.1313,112.52746493350043,-1591.6497618145506,-77.289825,10.379277,12.546428,9.017014,3.5294142,1.0273284,3.159745481768476,10.305699473516789,7.368989365383291,-0.5825383322026806,7.180953033046987
5164707970261890560,53.22829341517546,-9.458168216292322,310.5772928005821,0.13549915,2292.0977,-974.758145249517,20.875840089774208,,3.465752,3.9824479,2.8421502,1.1402977,2.7166147,3.219810408490127,10.501604835915058,6.201095449330465,8.29771482666421,-1.725702179799427
6553614253923452800,346.5039166796005,-35.8471642082214,304.1353692001036,0.01999573,15210.015,6765.995136250774,1330.2852747179845,8.306988,6.5220323,7.5897913,5.491506,2.0982852,0.9320045,3.2880095551861235,10.724040444812852,8.452672719705696,-2.028696067571643,-6.28026748004767
