source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,distance_pc,distance_ly,x_ly,y_ly,z_ly
1819014346025046528,309.56071756055803,23.131403644203374,34.57010202573759,0.016366579,2112.2375,150.07455438895806,36.7202503835197,-14.318945,11.785764,13.02218,10.678078,2.344102,28.926729786782108,94.34626480337704,55.257964948060675,-66.88872517956484,37.06310073375523
3887696579775197312,155.6807703175945,15.343604117218156,34.56851474222295,0.025428085,1359.4619,-267.18340352013786,-115.36190054031837,17.456844,9.65301,NULL,NULL,NULL,28.92805801628995,94.35059690361064,-82.91382065787182,37.4705314043653,24.965831775776316
1822334561920333184,302.8156030795255,19.026659300837657,34.56829622521093,0.06457732,535.3009,107.11066233200717,7.051476051695946,NULL,16.32138,18.98919,14.880701,4.108488,28.928240879592213,94.35119332324277,48.33889423387036,-74.96244089464533,30.759249680111353
1435275923117125760,266.5485126933621,60.407284082320295,34.56621969712415,0.013976328,2473.1975,-79.4138468913168,214.516643061242,-11.757853,13.290188,15.081908,12.006675,3.0752335,28.929978712228063,94.35686136865456,-2.805259692821681,-46.51185392338924,82.0487370409114
6026671588387911296,254.01108190607798,-33.18782608102249,34.56555744718309,2.3029988,15.008934,-10.909209044483108,0.06445072459752306,NULL,20.3126,NULL,NULL,NULL,28.930532988742375,94.35866917476257,-21.751557248446296,-75.9121063190454,-51.650559725000065
5452103507851367296,165.60703747127687,-30.88363195819491,34.56530297393801,0.04432531,779.8096,-341.3129802031698,163.23356573870518,NULL,15.470519,17.716171,14.106438,3.6097336,28.930745978242772,94.35936385279749,-78.43862650958539,20.129347058431765,-48.434293687382265
3341002562175024640,83.34473920924356,12.354164967405078,34.5645426377856,0.020912763,1652.7966,-226.93553158127395,-17.119052666939062,40.781075,11.627278,12.782391,10.557696,2.2246943,28.931382384525186,94.36143953007196,10.682799131527963,91.55524698513273,20.18900251112465
452483089633044736,38.11769977650479,53.23066768598919,34.56442609294348,0.018489849,1869.373,-94.15650580050412,254.4139729088406,12.679177,12.122259,13.379841,11.000577,2.3792639,28.93147993578738,94.36175769936668,44.43883779519972,34.86667329588288,75.58866386439227
378026395579692672,13.47383930194673,45.94487927502636,34.5643533205104,0.024694812,1399.6605,305.5069519658906,69.63017700376352,-36.769505,10.417263,11.33319,9.474912,1.8582783,28.93154084866395,94.36195637036839,63.808644705820726,15.288289961978931,67.81521850505311
4161731367480687872,263.56386014824295,-13.022344140017694,34.564260934363354,1.7107606,20.204031,-13.240749390202435,1.9521995541671395,NULL,20.541512,20.503063,19.257954,1.2451096,28.93161817922201,94.36220858862333,-10.305569497739647,-91.3559951019953,-21.262732796475866
2006208468413983360,334.076216881894,56.53046093512027,34.55882217592897,0.012434084,2779.362,114.46812646475503,261.90911574124516,-43.67916,13.125151,14.507093,11.972015,2.535078,28.93617134603978,94.3770590153895,46.81104971727653,-22.75424175059112,78.7273737344047
6169506807428205440,202.3912977372968,-31.525787990151652,34.55372539261496,0.03453305,1000.59875,127.86445169867744,-2.5050672870731296,26.045609,14.639154,16.532743,13.350752,3.1819916,28.940439522440794,94.39097992881199,-74.39301470944562,-30.64937024972034,-49.35537009948514
4096843001634424064,277.8757098745839,-16.752968762888532,34.55192014097422,2.6554062,13.011914,-23.929800063408795,1.021846757945041,NULL,19.889095,NULL,NULL,NULL,28.941951588216543,94.39591162206354,12.385574308839725,-89.53682661327846,-27.209232992209632
753198111073583488,156.0209881545188,36.65838270618929,34.551296239209094,0.15890658,217.4315,-20.980984027818245,-146.5553730267158,-6.4264693,12.322193,13.815914,11.126403,2.6895113,28.942474200582723,94.39761615365258,-69.19103039516364,30.77546670752311,56.35939936942203
908295771043635584,126.12774163824645,39.01432743428811,34.55074517156804,0.5336505,64.74414,-214.09683447472725,-143.69642802638137,NULL,14.701292,16.897547,13.251916,3.6456308,28.94293581901974,94.39912174988203,-43.24449729405935,59.24273381836534,59.425635298745064
22125575564953216,42.92805156906517,10.64440974533957,34.54987072345276,0.016116522,2143.7546,-116.97599289333354,-136.348919960619,0.20007838,9.493477,10.191818,8.687747,1.5040712,28.94366835709145,94.40151096675518,67.93227325679979,63.18857107495088,17.437201853387005
6695663494011868160,307.61823740882187,-35.0483239086334,34.54957021829644,0.03282836,1052.4307,294.118020562118,-57.24505288588351,-49.041473,14.818462,16.819666,13.506995,3.3126707,28.943920103250065,94.40233205195628,47.174048881712984,-61.216433080218025,-54.21215481687435
989832319249728128,109.31757310795625,57.09550750075145,34.54710390818699,0.58213264,59.345757,-25.16708583359675,45.569943990053794,NULL,19.74625,21.29497,18.106077,3.1888924,28.945986403306573,94.40907141356858,-16.96587434202226,48.39933932022425,79.26371065215656
4050440965165040384,273.03237893252503,-29.576706102252523,34.54700742961637,1.5475316,22.323942,-26.473347336220208,12.834741934859979,NULL,19.260025,NULL,NULL,NULL,28.94606724004472,94.40933506744025,4.343504942921576,-81.99242330212846,-46.59934585089797
5541379935031012608,124.63819225374212,-36.658842804982086,34.54388900252877,0.103914425,332.4263,-110.48132725605865,100.4429691628914,4.339558,4.39842,4.4958186,4.1774797,0.31833887,28.948680327417545,94.41785780869196,-43.05142691917387,62.31768348101429,-56.37209273182542
1867314242572077312,319.4047168961313,34.48411299361746,34.54360751822392,0.016957872,2037.0249,13.962811812763618,-316.66756606479635,-8.154465,12.806733,14.043857,11.701495,2.3423615,28.948916220531896,94.418627188238,59.09650071501054,-50.6433885112734,53.457721270630834
6548405867341984000,349.3577178063987,-40.4465649182809,34.542107083910494,0.025426434,1358.5117,262.1553633545141,-118.50522713925102,6.3616524,11.930441,13.311739,10.772168,2.5395708,28.950173698749083,94.42272852889205,70.62078109233855,-13.270268221996513,-61.25566848925178
452506557335052800,38.125896057938924,53.23186705490177,34.5411503812274,0.030870913,1118.8899,-93.91311386869258,255.88288368869058,10.165302,14.97713,16.926844,13.669672,3.2571716,28.950975545489793,94.42534380014769,44.46254597332972,34.89555179841018,75.64078279625419
2937651222651937536,95.3878048834089,-22.216265744702653,34.539826638743016,0.08884745,388.75427,28.343669148115726,-237.09667548372414,NULL,13.42465,NULL,NULL,NULL,28.952085094668917,94.42896266136835,-8.208317795609906,87.03264743409693,-35.70393240079518
2476262466795918080,14.677955523201199,-6.857243535958617,34.536941634587414,0.281728,122.58966,149.60868879499924,-127.62101417220732,NULL,19.038492,21.12449,17.496037,3.6284542,28.954503574182684,94.43685067741127,90.70144599340634,23.75778360855931,-11.27537930988301
