source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
268587295980987136,87.48803791132747,56.7486774387495,23.20388216938589,0.019982798,1161.1929,-20.942464942401532,58.78098858149126,-3.1687741,13.864419,15.343634,12.67913,2.664504
271984340237451520,65.8394190690606,51.88753650951113,26.14179349430581,0.044833254,583.08936,271.99232767101154,-222.26212442254263,35.6918,13.008638,14.391114,11.852683,2.5384312
279240223623130752,75.63059418244671,54.82981028760551,23.410353702551003,0.016548332,1414.6654,-37.272053025173584,-47.85632605360693,,9.700417,10.208078,8.979297,1.2287817
282942073116279168,82.3999432717447,60.47465937430222,19.98466083431708,1.7944914,11.136671,1.9455398233402956,-2.2535592757074663,,20.609795,21.096209,19.108307,1.9879017
285906562621835264,80.04303754072147,62.93491697110654,16.748995166547232,0.056981646,293.93668,-14.187416277157189,24.919710897356214,-14.481798,14.31646,15.438404,12.745538,2.6928663
334347918207101440,40.290533621762556,39.60298559829955,20.301893217990017,0.03633926,558.6765,163.56426284121403,-49.68701013438676,23.751638,14.788452,16.539743,13.527774,3.0119696
338681162251683200,37.55654516308403,42.023175928286165,21.62230265536573,0.018854424,1146.8026,169.87746990693563,-18.83889764495195,19.752287,10.888376,11.682694,10.018697,1.6639977
341788622629851776,38.562394308275444,45.71086316857126,21.327112511385852,0.023464106,908.925,82.26289254543602,16.704280443774863,17.601534,13.917389,15.42147,12.725046,2.6964235
348876933576350848,23.500609180224547,43.872892464514884,17.198995824078963,0.024815662,693.0702,-5.160221341773042,-58.80759413405096,2.6005855,14.589615,16.024672,13.420746,2.6039257
349112018609118336,27.780546615172472,42.62706705623869,17.726629910426187,0.26622638,66.5848,390.6399388339557,-83.94038285477197,,18.646984,19.226042,18.024391,1.2016506
349605085152186240,29.153227710643012,43.88586372648168,23.050674694657577,0.1194612,192.95532,-203.0240433997632,-100.52706622445544,,17.233984,20.098997,15.806553,4.292444
350458855931484160,24.64171510815957,44.5909036808729,24.747984096218545,0.019967478,1239.4146,154.98053006096575,104.45742557953542,32.59722,10.319374,11.019662,9.508888,1.5107737
351376806403965952,32.93897147975859,42.719006456673185,19.745822750955767,0.16738893,117.96374,22.569674095796266,-120.06060289732062,,18.160868,21.22332,16.677858,4.5454617
351549743263837696,33.81810472781132,43.79058212012112,25.705727297869654,0.13307889,193.16158,276.00801257594765,-360.3221166410468,,17.303875,19.920778,15.836417,4.084361
357580800767606400,28.549800130109066,49.09184205393393,30.37948140529151,0.02170502,1399.6522,342.2843643828734,-23.318754187746904,-70.48311,13.018703,14.40713,11.86008,2.5470505
358654065849217664,33.33145688522477,50.47503159727813,25.887866094852793,0.029079007,890.25964,97.98153963395278,-118.05345018397617,19.005268,14.468033,16.160034,13.220138,2.9398966
376672381367814016,17.057228010166444,44.218523816669666,19.0859677330628,0.020494536,931.271,95.20610168236136,-3.876185347441493,7.631029,11.24082,12.082925,10.338867,1.7440577
377927370812990336,15.444012396036385,46.5874022012799,18.122436466484878,0.020174757,898.2729,53.02349050885428,-174.23498257896438,,9.898784,9.982479,8.915798,1.0666809
386147251021760512,3.200781407493156,46.09534262636025,17.339181475383533,0.020955248,827.4386,94.20044023979575,-13.795618426763815,-6.097549,6.5428495,6.730761,6.208849,0.5219121
389658300887082496,11.050770447634948,45.83427028070668,17.46753993064638,0.017752217,983.9638,-70.64285253968218,-38.09604807170062,-20.358942,13.433618,14.707674,12.196409,2.5112648
390767772541512448,8.528310024975081,47.27592729932645,16.78328314885759,0.11528646,145.57896,50.76721250324142,-50.55090998109862,,16.875988,19.059336,15.302191,3.757145
392178931293687040,3.6760000078695483,46.56766497429612,19.230596364353573,0.019826617,969.93835,97.99251541322629,-182.05231127853432,-22.064468,11.807731,12.775372,10.832857,1.9425144
392521974626346368,6.125815025854672,47.55632707372777,27.90015148121538,0.017459376,1598.0039,-127.18492601861973,3.0396424982166783,-13.933775,12.209012,13.451631,11.101855,2.3497753
392562179817297536,6.282687036920345,48.04672540827187,18.488510342880637,0.057195257,323.2525,280.2857096319508,0.08378641547506473,,16.302095,18.25558,14.939539,3.316042
392963673358420736,2.497356106498766,47.022619781448824,30.514342647968494,0.03146364,969.82874,421.575594718377,-128.30843275727003,-59.59389,14.943392,16.876547,13.643435,3.2331123
403705558362142080,19.316750459640147,50.10972282038124,17.041651587374243,0.05302893,321.36517,4.321586625502961,-4.479557495057484,-25.524725,14.146886,15.67276,12.737502,2.935258
404156113315965824,17.95544042666106,52.18741162744187,16.395802253592297,0.119619064,137.0668,44.528630292705785,69.75330032060545,14.383754,11.855777,12.743641,10.909859,1.8337822
404573377981068928,13.87419528084982,51.26016959923508,21.92981216234898,0.14897004,147.20955,207.71832996383313,-3.5359066571603712,,17.804974,20.703304,16.241396,4.4619083
405720619580393088,24.253230637151404,49.985752561302114,18.99952156881842,0.059531547,319.15048,185.69758763861228,-126.24890242553757,,16.136423,18.162027,14.81176,3.3502674
406980277651729024,22.09569159337806,52.197234064878266,27.55474727402939,0.02606935,1056.9786,194.01438541329878,-64.17333203746622,3.0397923,12.533828,13.879358,11.3898535,2.4895048
407441733236422272,23.267580606143504,53.03561973731465,18.26586890024663,0.05458219,334.6489,222.4618381725763,10.190294828465063,,16.258867,18.292938,14.930031,3.3629074
407618995126664960,27.738335752876896,51.93290674299483,22.702103413158817,0.042323943,536.38916,41.88034039361588,-114.96522237022069,-17.266705,5.855865,6.0670376,5.4897084,0.57732916
410439684831849344,21.77778962772345,53.58768836758726,21.591071790658255,0.19056311,113.30142,-4.0211989109038555,-53.241523329677975,,18.48991,21.197884,16.976267,4.2216167
411962856336352000,17.045791296771043,56.283537958239215,20.301122677510882,0.023761345,854.37604,179.6167918806315,-242.79544725805664,-15.480539,14.529891,16.045088,13.329398,2.7156897
412686300626382464,23.875071797514778,56.458321984704625,17.146391843895397,0.019270392,889.77905,12.255519794366748,-59.8065882832319,-2.495667,14.128742,15.52525,12.966468,2.5587826
417916505634982912,10.491806361766411,54.55044622043129,17.006860321768208,1.4938304,11.384732,0.059865819548092836,-1.0074617376100157,,20.533833,20.845835,19.180407,1.6654282
419047868741591168,6.044243298328963,52.56128214736817,16.594787525758015,0.37733606,43.9788,109.16418357918688,-23.42252943124582,,19.690594,21.714441,18.171345,3.5430965
421421130234828032,5.270910027596506,55.73209970059847,22.705215932130532,0.01670494,1359.1918,378.32083383039424,-231.36160454479403,-17.44231,11.378311,12.3407545,10.402174,1.9385805
422957732094478208,3.7373672042972363,58.781987994024,16.65820890047767,0.016110258,1034.0126,176.69097578241565,-31.794381937376457,1.1267252,8.379958,8.710007,7.8801813,0.8298254
424633937569986560,11.574138197343865,57.157810478710054,17.246314770983588,0.02259019,763.4426,81.4937587867332,-75.68835421269821,-19.825169,14.754936,16.363386,13.530593,2.8327932
426617864561108736,15.765657979923338,61.096622159550385,18.771417684763282,0.012921713,1452.7035,86.5591868185822,-64.08410439924978,-17.551031,12.002476,12.979306,11.022171,1.9571352
426732767830736768,12.597314331830198,59.38506072275888,21.387289436202796,0.09290208,230.21326,159.99805646094063,-161.61368867596326,,17.617943,17.962992,17.122953,0.8400383
430546767510593920,6.315391646471436,62.416732763284934,24.95098645361537,0.025154633,991.9042,383.62005675017343,-93.26788591869278,26.802063,15.258753,16.961235,14.014335,2.9469004
431357932218569984,2.5308644026873974,63.3057174309808,19.18698641622586,0.014178434,1353.2515,204.83474324881166,-104.57729073270905,-5.831092,13.6172905,15.016055,12.454326,2.5617294
433410926574531072,46.36952220337144,45.70101605613881,17.375597510871856,0.021801246,797.0002,84.40446084521224,-121.77741608141062,28.597837,10.038456,10.54393,9.363302,1.1806278
433710474771804800,43.82832374828213,45.11018169146502,17.909275043973587,0.022295915,803.25366,-45.042927035248034,-21.133514292298088,-8.871786,11.24742,12.041558,10.376211,1.6653471
439960717342406656,45.9527178908539,50.94394243661375,23.87928383773506,0.016848752,1417.2731,285.93437429449807,-273.28379325442825,-9.762747,12.356458,13.547232,11.269577,2.2776546
441087304445147264,44.372373483112995,52.47659750237437,22.201529781119287,0.014187593,1564.8552,393.88523185454017,-147.9575353085721,35.602715,9.162848,9.605881,8.550552,1.0553284
442120639214891776,55.11162207888464,51.412669880613635,18.00842334835783,0.31027022,58.041096,361.98925688554624,-849.6892509885877,-69.82256,14.993554,16.730215,13.652569,3.0776463
442242307046428032,53.36946116662188,51.136536771732395,17.250470945616787,0.13894297,124.15504,-58.3588857553625,-117.34758984380349,,17.838348,20.444773,16.40159,4.0431824
444202628904094336,57.825963197184336,53.54499295643714,17.360434273188456,0.014693875,1181.4742,30.112459310647736,-71.59289424713953,-48.63845,12.104464,13.057872,11.1284685,1.9294033
446453642742074368,50.47696951218947,53.48706374234259,20.366191750268833,0.020302253,1003.14935,151.71191530797964,-109.4406906825466,33.665154,8.663983,9.01627,8.137117,0.8791523
453676265905632000,42.905104242263626,54.96326314538491,19.516356140225955,0.01623118,1202.3992,24.937147604162277,28.841782104716742,5.380049,9.148625,9.545935,8.580668,0.9652662
458319228639270016,34.60521689304355,56.55889955672433,29.935650935637874,0.13885905,215.58301,346.9741906732042,-206.14191014370218,-1.5594655,8.027337,8.484744,7.3992076,1.0855365
458319228639270400,34.60342280666399,56.558354139413126,32.292811410598084,0.040258106,802.14435,322.0108542081371,-216.108836785601,6.045588,12.092914,13.288275,10.894278,2.3939972
461034747475735552,43.133560173624915,58.54172763165943,23.328775985854794,0.014476338,1611.5109,258.5862788811012,-217.9140273188151,-33.49428,10.799948,11.63459,9.904953,1.7296371
461341030185342592,44.037957419728414,58.36348743953842,17.265250728784327,0.017189164,1004.42645,9.889700108898808,-151.67531638653622,-9.037955,13.659142,15.045518,12.501847,2.5436707
467432084084273664,44.29950070350729,63.32308434635969,25.22353188964515,0.05184786,486.4913,29.392540352410343,-99.32777647640529,,16.066404,18.278753,14.700512,3.5782413
470236697727128064,62.97652593521092,58.771015566531176,21.397634128894598,0.019706083,1085.839,-69.97182139419581,35.917029042533606,-9.12769,8.286166,8.631451,7.769196,0.8622546
475055818531633152,60.18961531928353,62.87825494573379,30.813916575642732,0.1252059,246.10594,127.52160827336377,-298.9511951150292,30.911367,14.979001,17.082054,13.634001,3.4480534
478199390994596480,79.09435241809123,63.77332433366029,16.4165318718895,0.36471456,45.011997,222.59960603456278,-206.5812254709549,,19.411526,20.199352,18.617054,1.5822983
479499945749239552,77.26033425523518,65.22809852389427,17.12885052093011,0.23912545,71.63123,-35.857374905648726,-96.70156522201168,,19.085762,20.891253,17.484833,3.4064198
489730557846760448,64.70281587968341,67.47845298686308,25.697511933270224,2.4170914,10.631585,5.0209721147696715,8.277646170844717,,20.830652,21.390999,19.563,1.8279991
491859109280926080,52.39231306090703,66.89794524303517,21.59747351680947,0.013702655,1576.1525,77.14838216596556,-91.8654535127664,0.5223317,13.316165,14.765466,12.137972,2.6274939
142017083668581632,45.955559240340044,36.85253569241452,17.063831915081856,0.04851914,351.6928,-31.054951663689458,-95.73014455825302,,15.553199,17.307455,14.292865,3.0145903
142375077782724480,44.42347633197384,37.835788772461456,18.81432743448031,0.045522902,413.29367,89.00822988089007,-56.578214387162525,15.839332,11.425895,12.346307,10.478031,1.8682756
197878149875528576,87.00341230144033,45.869147084100824,19.067144158775474,0.032077607,594.4067,-17.243628539541845,62.89129309079512,-84.1965,14.778708,16.365076,13.562224,2.8028517
208954595654692608,81.42367521706393,45.96960848797621,22.759099118425446,0.021804268,1043.791,-27.146514287819137,-47.3826217499513,-70.71193,14.386228,15.848758,13.20452,2.6442375
210807135307671680,86.73877227136109,48.715221981503596,24.994356536182092,0.015662376,1595.8215,192.2901667301724,-326.9673759816542,-18.069374,13.546717,14.676484,12.490053,2.186431
212255157762755712,80.76304796630887,46.986406436582236,22.26875290653795,0.03294926,675.84985,9.832493342649183,-84.80903262006939,-25.748772,7.9691067,8.337776,7.431271,0.9065051
